"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"TT_TU_MN009","1420","201902112000","5.1","7","1"
"TT_TU_MN009","1420","201902112100","4.4","7","1"
"TT_TU_MN009","1420","201902112200","2.6","7","1"
"TT_TU_MN009","1420","201902112300","1.2","7","1"
"TT_TU_MN009","1420","201902120000","0.9","7","1"
"TT_TU_MN009","1420","201902120100","-0.6","7","1"
"TT_TU_MN009","1420","201902120200","1.1","7","1"
"TT_TU_MN009","1420","201902120300","1.2","7","1"
"TT_TU_MN009","1420","201902120400","2.3","7","1"
"TT_TU_MN009","1420","201902120500","2.4","7","1"
"TT_TU_MN009","1420","201902120600","1.6","7","1"
"TT_TU_MN009","1420","201902120700","2.1","7","1"
"TT_TU_MN009","1420","201902120800","2.4","7","1"
"TT_TU_MN009","1420","201902120900","3.4","7","1"
"TT_TU_MN009","1420","201902121000","4.3","7","1"
"TT_TU_MN009","1420","201902121100","4.8","7","1"
"TT_TU_MN009","1420","201902121200","5.3","7","1"
"TT_TU_MN009","1420","201902121300","5.9","7","1"
"TT_TU_MN009","1420","201902121400","6.1","7","1"
"TT_TU_MN009","1420","201902121500","6.3","7","1"
"TT_TU_MN009","1420","201902121600","6.3","7","1"
"TT_TU_MN009","1420","201902121700","5.3","7","1"
"TT_TU_MN009","1420","201902121800","3.1","7","1"
"TT_TU_MN009","1420","201902121900","1.3","7","1"
"TT_TU_MN009","1420","201902122000","0","7","1"
"TT_TU_MN009","1420","201902122100","0.9","7","1"
"TT_TU_MN009","1420","201902122200","-0.1","7","1"
"TT_TU_MN009","1420","201902122300","-1.7","7","1"
"TT_TU_MN009","1420","201902130000","-2.3","7","1"
"TT_TU_MN009","1420","201902130100","-1.7","7","1"
"TT_TU_MN009","1420","201902130200","-2.6","7","1"
"TT_TU_MN009","1420","201902130300","-3","7","1"
"TT_TU_MN009","1420","201902130400","-3.3","7","1"
"TT_TU_MN009","1420","201902130500","-3.4","7","1"
"TT_TU_MN009","1420","201902130600","-3.2","7","1"
"TT_TU_MN009","1420","201902130700","-3.1","7","1"
"TT_TU_MN009","1420","201902130800","-1.2","7","1"
"TT_TU_MN009","1420","201902130900","1.5","7","1"
"TT_TU_MN009","1420","201902131000","3.6","7","1"
"TT_TU_MN009","1420","201902131100","5.3","7","1"
"TT_TU_MN009","1420","201902131200","6.8","7","1"
"TT_TU_MN009","1420","201902131300","7.1","7","1"
"TT_TU_MN009","1420","201902131400","7.4","7","1"
"TT_TU_MN009","1420","201902131500","7.9","7","1"
"TT_TU_MN009","1420","201902131600","7","7","1"
"TT_TU_MN009","1420","201902131700","4.6","7","1"
"TT_TU_MN009","1420","201902131800","2.9","7","1"
"TT_TU_MN009","1420","201902131900","1.1","7","1"
"TT_TU_MN009","1420","201902132000","0.8","7","1"
"TT_TU_MN009","1420","201902132100","-0.4","7","1"
"TT_TU_MN009","1420","201902132200","-1.1","7","1"
"TT_TU_MN009","1420","201902132300","-1.6","7","1"
"TT_TU_MN009","1420","201902140000","-1.9","7","1"
"TT_TU_MN009","1420","201902140100","-2.3","7","1"
"TT_TU_MN009","1420","201902140200","-2.7","7","1"
"TT_TU_MN009","1420","201902140300","-2.7","7","1"
"TT_TU_MN009","1420","201902140400","-3.1","7","1"
"TT_TU_MN009","1420","201902140500","-2.9","7","1"
"TT_TU_MN009","1420","201902140600","-3.3","7","1"
"TT_TU_MN009","1420","201902140700","-3.5","7","1"
"TT_TU_MN009","1420","201902140800","-3.3","7","1"
"TT_TU_MN009","1420","201902140900","-0.9","7","1"
"TT_TU_MN009","1420","201902141000","0.4","7","1"
"TT_TU_MN009","1420","201902141100","3.7","7","1"
"TT_TU_MN009","1420","201902141200","6.3","7","1"
"TT_TU_MN009","1420","201902141300","7.7","7","1"
"TT_TU_MN009","1420","201902141400","8.7","7","1"
"TT_TU_MN009","1420","201902141500","9.7","7","1"
"TT_TU_MN009","1420","201902141600","8","7","1"
"TT_TU_MN009","1420","201902141700","5.4","7","1"
"TT_TU_MN009","1420","201902141800","3.5","7","1"
"TT_TU_MN009","1420","201902141900","2.4","7","1"
"TT_TU_MN009","1420","201902142000","2","7","1"
"TT_TU_MN009","1420","201902142100","3.3","7","1"
"TT_TU_MN009","1420","201902142200","2.7","7","1"
"TT_TU_MN009","1420","201902142300","2.2","7","1"
