"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"TT_TU_MN009","1420","201901152300","5.6","7","1"
"TT_TU_MN009","1420","201901160000","5.6","7","1"
"TT_TU_MN009","1420","201901160100","5.7","7","1"
"TT_TU_MN009","1420","201901160200","5.5","7","1"
"TT_TU_MN009","1420","201901160300","5.4","7","1"
"TT_TU_MN009","1420","201901160400","5.6","7","1"
"TT_TU_MN009","1420","201901160500","5.5","7","1"
"TT_TU_MN009","1420","201901160600","5.1","7","1"
"TT_TU_MN009","1420","201901160700","5.1","7","1"
"TT_TU_MN009","1420","201901160800","4.8","7","1"
"TT_TU_MN009","1420","201901160900","4.8","7","1"
"TT_TU_MN009","1420","201901161000","4.9","7","1"
"TT_TU_MN009","1420","201901161100","5.3","7","1"
"TT_TU_MN009","1420","201901161200","5.4","7","1"
"TT_TU_MN009","1420","201901161300","5.7","7","1"
"TT_TU_MN009","1420","201901161400","5.9","7","1"
"TT_TU_MN009","1420","201901161500","5.6","7","1"
"TT_TU_MN009","1420","201901161600","4.7","7","1"
"TT_TU_MN009","1420","201901161700","4","7","1"
"TT_TU_MN009","1420","201901161800","3.9","7","1"
"TT_TU_MN009","1420","201901161900","3.6","7","1"
"TT_TU_MN009","1420","201901162000","2.9","7","1"
"TT_TU_MN009","1420","201901162100","3.2","7","1"
"TT_TU_MN009","1420","201901162200","4.6","7","1"
"TT_TU_MN009","1420","201901162300","5.7","7","1"
"TT_TU_MN009","1420","201901170000","6.1","7","1"
"TT_TU_MN009","1420","201901170100","6.4","7","1"
"TT_TU_MN009","1420","201901170200","6.3","7","1"
"TT_TU_MN009","1420","201901170300","6.2","7","1"
"TT_TU_MN009","1420","201901170400","5.9","7","1"
"TT_TU_MN009","1420","201901170500","5.4","7","1"
"TT_TU_MN009","1420","201901170600","5.1","7","1"
"TT_TU_MN009","1420","201901170700","5.1","7","1"
"TT_TU_MN009","1420","201901170800","5.1","7","1"
"TT_TU_MN009","1420","201901170900","5.4","7","1"
"TT_TU_MN009","1420","201901171000","6.1","7","1"
"TT_TU_MN009","1420","201901171100","6.4","7","1"
"TT_TU_MN009","1420","201901171200","7.7","7","1"
"TT_TU_MN009","1420","201901171300","7.6","7","1"
"TT_TU_MN009","1420","201901171400","7.6","7","1"
"TT_TU_MN009","1420","201901171500","7.2","7","1"
